id,sourceId,seasonLabel,season,seasonType,tournament,startDate,startTimeTbd,neutralSite,conferenceGame,gameType,status,gameNotes,attendance,homeTeamId,homeTeam,homeConferenceId,homeConference,homeSeed,homePoints,homePeriodPoints,homeWinner,homeTeamEloStart,homeTeamEloEnd,awayTeamId,awayTeam,awayConferenceId,awayConference,awaySeed,awayPoints,awayPeriodPoints,awayWinner,awayTeamEloStart,awayTeamEloEnd,excitement,venueId,venue,city,state
68038,400506832,20132014,2014,regular,,2013-12-22T22:00:00.000Z,False,False,False,STD,final,,5562.0,20,Baylor,6.0,Big 12,,81,"[36, 45]",True,1886.0,1919.0,274,Southern,25.0,SWAC,,56,"[26, 30]",False,1660.0,1628.0,1.9,446,Ferrell Center,Waco,TX
68066,400498098,20132014,2014,regular,,2013-12-22T22:00:00.000Z,False,False,False,STD,final,,6190.0,263,Seton Hall,7.0,Big East,,92,"[38, 54]",True,1591.0,1644.0,80,Eastern Washington,8.0,Big Sky,,70,"[36, 34]",False,1614.0,1561.0,3.7,107,Prudential Center,Newark,NJ
68067,400499833,20132014,2014,regular,,2013-12-22T22:07:00.000Z,False,False,False,STD,final,,1593.0,221,Omaha,28.0,Summit,,76,"[22, 54]",True,1840.0,1835.0,262,Seattle U,30.0,WAC,,69,"[26, 43]",False,1725.0,1731.0,,527,Ralston Sports and Events Center,Omaha,NE
68068,400499116,20132014,2014,regular,,2013-12-22T22:30:00.000Z,False,True,False,TRNMNT,final,CONTINENTAL TIRE LAS VEGAS CLASSIC,0.0,88,Florida Gulf Coast,3.0,ASUN,,77,"[35, 42]",True,1523.0,1542.0,85,Florida A&M,18.0,MEAC,,68,"[39, 29]",False,1503.0,1484.0,,434,Orleans Arena,Las Vegas,NV
68069,400498322,20132014,2014,regular,,2013-12-22T22:30:00.000Z,False,True,False,TRNMNT,final,HAWAIIAN AIRLINES DIAMOND HEAD CLASSIC,0.0,95,George Mason,1.0,A-10,,67,"[29, 38]",False,1538.0,1555.0,125,Iowa State,6.0,Big 12,,79,"[34, 45]",True,2033.0,2016.0,4.3,288,Stan Sheriff Center,Honolulu,HI
68072,400498099,20132014,2014,regular,,2013-12-22T23:00:00.000Z,False,False,False,STD,final,,4513.0,358,Wyoming,20.0,Mountain West,,72,"[26, 46]",True,1693.0,1720.0,207,Northern Colorado,8.0,Big Sky,,59,"[28, 31]",False,1751.0,1724.0,4.2,177,Arena-Auditorium,Laramie,WY
68070,400505751,20132014,2014,regular,,2013-12-22T23:00:00.000Z,False,False,False,STD,final,,1630.0,285,Stony Brook,4.0,Am. East,,76,"[38, 38]",True,1669.0,1660.0,60,Cornell,15.0,Ivy,,54,"[24, 30]",False,1168.0,1177.0,1.6,682,Pritchard Gymnasium,Stony Brook,NY
68071,400499358,20132014,2014,regular,,2013-12-22T23:00:00.000Z,False,False,False,STD,final,,4107.0,316,UL Monroe,29.0,Sun Belt,,61,"[30, 31]",False,1658.0,1602.0,149,Louisiana Tech,13.0,CUSA,,83,"[48, 35]",True,1867.0,1923.0,1.8,157,Fant-Ewing Coliseum,Monroe,LA
68073,400499359,20132014,2014,regular,,2013-12-22T23:30:00.000Z,False,False,False,TRNMNT,final,WESTIN HOLIDAY CLASSIC,2111.0,303,Tulane,13.0,CUSA,,65,"[26, 39]",True,1398.0,1404.0,205,Northeastern,12.0,CAA,,62,"[25, 37]",False,1559.0,1553.0,5.6,102,Devlin Fieldhouse,New Orleans,LA
68075,400498097,20132014,2014,regular,,2013-12-23T00:00:00.000Z,False,False,False,STD,final,,7013.0,313,UCLA,33.0,Pac-12,,83,"[44, 39]",True,1923.0,1970.0,345,Weber State,8.0,Big Sky,,60,"[34, 26]",False,1871.0,1824.0,2.4,16,Pauley Pavilion,Los Angeles,CA
68074,400504504,20132014,2014,regular,,2013-12-23T00:00:00.000Z,False,False,False,STD,final,,17533.0,61,Creighton,7.0,Big East,,68,"[30, 38]",True,1931.0,1936.0,40,California,33.0,Pac-12,,54,"[19, 35]",False,1758.0,1753.0,1.7,210,CHI Health Center Omaha,Omaha,NE
68076,400506554,20132014,2014,regular,,2013-12-23T00:57:00.000Z,False,True,False,TRNMNT,final,HAWAIIAN AIRLINES DIAMOND HEAD CLASSIC,8694.0,3,Akron,17.0,MAC,,83,"[35, 48]",True,1746.0,1784.0,224,Oregon State,33.0,Pac-12,,71,"[34, 37]",False,1681.0,1643.0,4.2,288,Stan Sheriff Center,Honolulu,HI
68077,400506335,20132014,2014,regular,,2013-12-23T01:00:00.000Z,False,True,False,TRNMNT,final,CONTINENTAL TIRE LAS VEGAS CLASSIC,1530.0,271,South Florida,5.0,American,,66,"[35, 31]",False,1625.0,1611.0,174,Mississippi State,24.0,SEC,,71,"[38, 33]",True,1557.0,1571.0,,434,Orleans Arena,Las Vegas,NV
68037,400500041,20132014,2014,regular,,2013-12-23T01:00:00.000Z,False,False,False,STD,final,,10506.0,352,Wichita State,19.0,MVC,,77,"[40, 37]",True,1990.0,1996.0,199,North Carolina Central,18.0,MEAC,,66,"[24, 42]",False,1903.0,1897.0,2.7,308,Charles Koch Arena,Wichita,KS
68078,400499832,20132014,2014,regular,,2013-12-23T03:00:00.000Z,False,False,False,STD,final,,550.0,38,Cal State Northridge,11.0,Big West,,79,"[35, 44]",True,1502.0,1518.0,117,Idaho,30.0,WAC,,69,"[31, 38]",False,1550.0,1533.0,5.3,351,Premier America Credit Union Arena,Northridge,CA
68079,400505532,20132014,2014,regular,,2013-12-23T03:30:00.000Z,False,True,False,TRNMNT,final,CONTINENTAL TIRE LAS VEGAS CLASSIC,4376.0,322,UNLV,20.0,Mountain West,,92,"[47, 45]",True,1793.0,1855.0,261,Santa Clara,31.0,WCC,,71,"[38, 33]",False,1778.0,1717.0,,434,Orleans Arena,Las Vegas,NV
68080,400506336,20132014,2014,regular,,2013-12-23T04:00:00.000Z,False,True,False,TRNMNT,final,HAWAIIAN AIRLINES DIAMOND HEAD CLASSIC,0.0,253,Saint Mary's,31.0,WCC,,71,"[27, 44]",False,1969.0,1910.0,266,South Carolina,24.0,SEC,,78,"[33, 45]",True,1517.0,1575.0,6.6,288,Stan Sheriff Center,Honolulu,HI
68081,400505533,20132014,2014,regular,,2013-12-23T06:33:00.000Z,False,False,False,TRNMNT,final,HAWAIIAN AIRLINES DIAMOND HEAD CLASSIC,8093.0,108,Hawai'i,11.0,Big West,,61,"[32, 29]",False,1811.0,1809.0,25,Boise State,20.0,Mountain West,,62,"[31, 31]",True,1902.0,1903.0,6.3,288,Stan Sheriff Center,Honolulu,HI
68083,400506650,20132014,2014,regular,,2013-12-23T17:00:00.000Z,False,False,False,STD,final,,1341.0,69,Detroit Mercy,14.0,Horizon,,93,"[58, 35]",True,1643.0,1795.0,1383,Indiana Tech,,,,50,"[25, 25]",False,1493.0,1341.0,0.9,47,Calihan Hall,Detroit,MI
68084,400506043,20132014,2014,regular,,2013-12-23T17:00:00.000Z,False,False,False,STD,final,,3136.0,33,Buffalo,17.0,MAC,,87,"[40, 47]",True,1507.0,1548.0,24,Binghamton,4.0,Am. East,,57,"[27, 30]",False,1228.0,1187.0,2.3,284,Alumni Arena,Buffalo,NY
68085,400498798,20132014,2014,regular,,2013-12-23T19:00:00.000Z,False,False,False,STD,final,,305.0,364,St. Francis Brooklyn,21.0,NEC,,77,"[36, 41]",True,1538.0,1541.0,186,NJIT,32.0,Indep.,,65,"[32, 33]",False,1400.0,1396.0,3.0,671,Peter Aquilone Court,Brooklyn,NY
68087,400522834,20132014,2014,regular,,2013-12-23T19:30:00.000Z,False,True,False,TRNMNT,final,CONTINENTAL TIRE LAS VEGAS CLASSIC,0.0,250,Sacred Heart,21.0,NEC,,70,"[23, 47]",False,1402.0,1399.0,85,Florida A&M,18.0,MEAC,,75,"[23, 52]",True,1484.0,1487.0,,434,Orleans Arena,Las Vegas,NV
68086,400522854,20132014,2014,regular,,2013-12-23T19:30:00.000Z,False,True,False,TRNMNT,final,HAWAIIAN AIRLINES DIAMOND HEAD CLASSIC,0.0,224,Oregon State,33.0,Pac-12,,58,"[28, 30]",True,1643.0,1644.0,95,George Mason,1.0,A-10,,54,"[29, 25]",False,1555.0,1555.0,4.8,288,Stan Sheriff Center,Honolulu,HI
68088,400506607,20132014,2014,regular,,2013-12-23T20:00:00.000Z,False,False,False,STD,final,,1069.0,53,Cleveland State,14.0,Horizon,,89,"[44, 45]",True,1714.0,1874.0,1316,La Roche,,,,42,"[15, 27]",False,1500.0,1340.0,0.5,217,Wolstein Center,Cleveland,OH
68089,400500043,20132014,2014,regular,,2013-12-23T21:00:00.000Z,False,False,False,STD,final,,2959.0,91,Fordham,1.0,A-10,,83,"[29, 54]",True,1471.0,1505.0,151,Loyola Chicago,19.0,MVC,,69,"[38, 31]",False,1551.0,1518.0,5.1,340,Rose Hill Gym,Bronx,NY
68090,400522855,20132014,2014,regular,,2013-12-23T22:00:00.000Z,False,True,False,TRNMNT,final,HAWAIIAN AIRLINES DIAMOND HEAD CLASSIC,7140.0,3,Akron,17.0,MAC,,60,"[31, 29]",False,1784.0,1743.0,125,Iowa State,6.0,Big 12,,83,"[37, 46]",True,2016.0,2057.0,3.9,288,Stan Sheriff Center,Honolulu,HI
68091,400522835,20132014,2014,regular,,2013-12-23T22:00:00.000Z,False,True,False,TRNMNT,final,CONTINENTAL TIRE LAS VEGAS CLASSIC,0.0,239,Radford,9.0,Big South,,64,"[32, 32]",True,1674.0,1671.0,88,Florida Gulf Coast,3.0,ASUN,,63,"[32, 31]",False,1542.0,1545.0,,434,Orleans Arena,Las Vegas,NV
68092,400498100,20132014,2014,regular,,2013-12-23T22:05:00.000Z,False,False,False,STD,final,,514.0,231,Portland State,8.0,Big Sky,,98,"[47, 51]",True,1541.0,1563.0,605,Evergreen State,,,,65,"[31, 34]",False,959.0,937.0,2.6,640,Peter W. Stott Center,Portland,OR
68097,400496934,20132014,2014,regular,,2013-12-24T00:00:00.000Z,False,False,False,STD,final,,5564.0,51,Cincinnati,5.0,American,,102,"[48, 54]",True,1931.0,1985.0,50,Chicago State,30.0,WAC,,62,"[29, 33]",False,1512.0,1457.0,2.0,14,Fifth Third Arena,Cincinnati,OH
68094,400502752,20132014,2014,regular,,2013-12-24T00:00:00.000Z,False,False,False,STD,final,,9206.0,339,Virginia,2.0,ACC,,66,"[32, 34]",True,1879.0,1868.0,196,Norfolk State,18.0,MEAC,,56,"[26, 30]",False,1631.0,1643.0,2.9,227,John Paul Jones Arena,Charlottesville,VA
68095,400502555,20132014,2014,regular,,2013-12-24T00:00:00.000Z,False,False,False,STD,final,,5941.0,264,Siena,16.0,MAAC,,67,"[28, 39]",True,1430.0,1431.0,110,Hofstra,12.0,CAA,,59,"[23, 36]",False,1368.0,1367.0,4.3,71,MVP Arena,Albany,NY
68096,400499119,20132014,2014,regular,,2013-12-24T00:00:00.000Z,False,False,False,STD,final,,321.0,127,Jacksonville,3.0,ASUN,,61,"[31, 30]",True,1222.0,1259.0,267,South Carolina State,18.0,MEAC,,47,"[23, 24]",False,1335.0,1298.0,3.1,15,VyStar Veterans Memorial Arena,Jacksonville,FL
68093,400503137,20132014,2014,regular,,2013-12-24T00:00:00.000Z,False,False,False,STD,final,,15207.0,292,Tennessee,24.0,SEC,,82,"[41, 41]",True,1863.0,1876.0,181,Morehead State,22.0,OVC,,67,"[30, 37]",False,1741.0,1728.0,1.5,9,Food City Center,Knoxville,TN
68098,400522844,20132014,2014,regular,,2013-12-24T01:00:00.000Z,False,True,False,TRNMNT,final,CONTINENTAL TIRE LAS VEGAS CLASSIC,1347.0,261,Santa Clara,31.0,WCC,,66,"[28, 38]",True,1717.0,1715.0,271,South Florida,5.0,American,,65,"[25, 40]",False,1611.0,1613.0,,434,Orleans Arena,Las Vegas,NV
68099,400501612,20132014,2014,regular,,2013-12-24T01:00:00.000Z,False,False,False,STD,final,,1305.0,272,Southeast Missouri State,22.0,OVC,,83,"[29, 43, 11]",True,1793.0,1773.0,115,IU Indianapolis,28.0,Summit,,79,"[37, 35, 7]",False,1500.0,1520.0,,347,Show Me Center,Cape Girardeau,MO
68101,400500042,20132014,2014,regular,,2013-12-24T01:05:00.000Z,False,False,False,STD,final,,7057.0,273,Southern Illinois,19.0,MVC,,74,"[39, 35]",True,1548.0,1559.0,247,SIU Edwardsville,22.0,OVC,,57,"[20, 37]",False,1354.0,1342.0,1.2,281,Banterra Center,Carbondale,IL
68100,400500044,20132014,2014,regular,,2013-12-24T01:05:00.000Z,False,False,False,STD,final,,3389.0,70,Drake,19.0,MVC,,71,"[32, 39]",True,1781.0,1774.0,306,UAlbany,4.0,Am. East,,63,"[26, 37]",False,1632.0,1638.0,4.1,95,Knapp Center,Des Moines,IA
68102,400522857,20132014,2014,regular,,2013-12-24T02:00:00.000Z,False,True,False,TRNMNT,final,HAWAIIAN AIRLINES DIAMOND HEAD CLASSIC,0.0,25,Boise State,20.0,Mountain West,,80,"[43, 37]",True,1903.0,1942.0,266,South Carolina,24.0,SEC,,54,"[28, 26]",False,1575.0,1537.0,1.7,288,Stan Sheriff Center,Honolulu,HI
68104,400499834,20132014,2014,regular,,2013-12-24T02:00:00.000Z,False,False,False,STD,final,,15322.0,191,New Mexico,20.0,Mountain West,,80,"[46, 34]",True,1841.0,1837.0,104,Grand Canyon,30.0,WAC,,68,"[26, 42]",False,1628.0,1633.0,1.5,169,The Pit,Albuquerque,NM
68103,400505534,20132014,2014,regular,,2013-12-24T02:00:00.000Z,False,False,False,STD,final,,3225.0,57,Colorado State,20.0,Mountain West,,74,"[30, 44]",True,1855.0,1852.0,315,UIC,14.0,Horizon,,61,"[23, 38]",False,1622.0,1626.0,2.9,178,Moby Arena,Fort Collins,CO
68106,400498102,20132014,2014,regular,,2013-12-24T02:05:00.000Z,False,False,False,STD,final,,6875.0,327,UTEP,13.0,CUSA,,70,"[40, 30]",True,1703.0,1731.0,180,Montana State,8.0,Big Sky,,55,"[23, 32]",False,1709.0,1681.0,,166,Don Haskins Center,El Paso,TX
68105,400499835,20132014,2014,regular,,2013-12-24T02:05:00.000Z,False,False,False,STD,final,,1092.0,332,Utah Valley,30.0,WAC,,70,"[38, 32]",False,1789.0,1781.0,202,North Dakota State,28.0,Summit,,74,"[45, 29]",True,1892.0,1900.0,7.0,116,UCCU Center,Orem,UT
68082,400498101,20132014,2014,regular,,2013-12-24T03:00:00.000Z,False,False,False,STD,final,,14545.0,11,Arizona,33.0,Pac-12,,77,"[41, 36]",True,2046.0,2062.0,206,Northern Arizona,8.0,Big Sky,,44,"[17, 27]",False,1480.0,1464.0,1.4,8,McKale Memorial Center,Tucson,AZ
68107,400522845,20132014,2014,regular,,2013-12-24T03:30:00.000Z,False,True,False,TRNMNT,final,CONTINENTAL TIRE LAS VEGAS CLASSIC,3618.0,322,UNLV,20.0,Mountain West,,82,"[42, 40]",True,1855.0,1867.0,174,Mississippi State,24.0,SEC,,66,"[24, 42]",False,1571.0,1559.0,,434,Orleans Arena,Las Vegas,NV
68108,400522856,20132014,2014,regular,,2013-12-24T04:30:00.000Z,False,False,False,TRNMNT,final,HAWAIIAN AIRLINES DIAMOND HEAD CLASSIC,6438.0,108,Hawai'i,11.0,Big West,,76,"[43, 33]",True,1809.0,1810.0,253,Saint Mary's,31.0,WCC,,74,"[39, 35]",False,1910.0,1909.0,6.7,288,Stan Sheriff Center,Honolulu,HI
68109,400524021,20132014,2014,regular,,2013-12-25T18:30:00.000Z,False,True,False,TRNMNT,final,HAWAIIAN AIRLINES DIAMOND HEAD CLASSIC,0.0,253,Saint Mary's,31.0,WCC,,63,"[31, 32]",False,1909.0,1889.0,95,George Mason,1.0,A-10,,65,"[26, 39]",True,1555.0,1574.0,5.2,288,Stan Sheriff Center,Honolulu,HI
68110,400524020,20132014,2014,regular,,2013-12-25T21:00:00.000Z,False,False,False,TRNMNT,final,HAWAIIAN AIRLINES DIAMOND HEAD CLASSIC,0.0,108,Hawai'i,11.0,Big West,,79,"[40, 39]",True,1810.0,1799.0,224,Oregon State,33.0,Pac-12,,73,"[38, 35]",False,1644.0,1655.0,3.5,288,Stan Sheriff Center,Honolulu,HI
68111,400524014,20132014,2014,regular,,2013-12-25T23:30:00.000Z,False,True,False,TRNMNT,final,HAWAIIAN AIRLINES DIAMOND HEAD CLASSIC,0.0,266,South Carolina,24.0,SEC,,69,"[25, 44]",True,1537.0,1583.0,3,Akron,17.0,MAC,,59,"[31, 28]",False,1743.0,1697.0,4.3,288,Stan Sheriff Center,Honolulu,HI
68112,400524015,20132014,2014,regular,,2013-12-26T01:54:00.000Z,False,True,False,TRNMNT,final,HAWAIIAN AIRLINES DIAMOND HEAD CLASSIC,6769.0,25,Boise State,20.0,Mountain West,,66,"[34, 32]",False,1942.0,1943.0,125,Iowa State,6.0,Big 12,,70,"[27, 43]",True,2057.0,2056.0,5.9,288,Stan Sheriff Center,Honolulu,HI
68113,400502387,20132014,2014,regular,,2013-12-28T00:00:00.000Z,False,False,False,STD,final,,18534.0,216,Ohio State,10.0,Big Ten,,71,"[41, 30]",True,2026.0,2080.0,316,UL Monroe,29.0,Sun Belt,,31,"[20, 11]",False,1602.0,1548.0,0.7,324,Schottenstein Center,Columbus,OH
68114,400499121,20132014,2014,regular,,2013-12-28T00:00:00.000Z,False,False,False,STD,final,,18842.0,200,North Carolina,2.0,ACC,,75,"[35, 40]",True,1878.0,1856.0,210,Northern Kentucky,3.0,ASUN,,60,"[30, 30]",False,1412.0,1434.0,2.4,7,Dean E. Smith Center,Chapel Hill,NC
68116,400507102,20132014,2014,regular,,2013-12-28T00:00:00.000Z,False,False,False,STD,final,,1433.0,214,Oakland,14.0,Horizon,,87,"[44, 43]",True,1655.0,1700.0,509,Defiance,,,,66,"[29, 37]",False,1500.0,1454.0,2.6,45,OU Credit Union O'rena,Rochester,MI
68117,400499120,20132014,2014,regular,,2013-12-28T00:00:00.000Z,False,False,False,STD,final,,2117.0,164,Mercer,3.0,ASUN,,98,"[55, 43]",True,1837.0,1924.0,587,St. Andrews,,,,56,"[27, 29]",False,1369.0,1282.0,1.0,246,Hawkins Arena,Macon,GA
68118,400499592,20132014,2014,regular,,2013-12-28T01:00:00.000Z,False,False,False,STD,final,,1779.0,263,Seton Hall,7.0,Big East,,90,"[47, 43]",True,1644.0,1729.0,138,Lafayette,23.0,Patriot,,58,"[15, 43]",False,1682.0,1597.0,,448,Walsh Gymnasium,South Orange,NJ
68119,400504505,20132014,2014,regular,,2013-12-28T02:00:00.000Z,False,False,False,STD,final,,6819.0,212,Northwestern,10.0,Big Ten,,56,"[23, 33]",False,1661.0,1654.0,65,DePaul,7.0,Big East,,57,"[28, 29]",True,1566.0,1573.0,6.0,143,Welsh-Ryan Arena,Evanston,IL
68115,400505535,20132014,2014,regular,,2013-12-28T03:00:00.000Z,False,False,False,STD,final,,12414.0,257,San Diego State,20.0,Mountain West,,118,"[63, 55]",True,1912.0,2114.0,893,University of Saint Katherine,,,,35,"[17, 18]",False,1020.0,818.0,0.7,238,Viejas Arena,San Diego,CA
68120,400502968,20132014,2014,regular,,2013-12-28T03:00:00.000Z,False,False,False,STD,final,,430.0,38,Cal State Northridge,11.0,Big West,,86,"[39, 47]",True,1518.0,1512.0,182,Morgan State,18.0,MEAC,,80,"[34, 46]",False,1418.0,1424.0,4.2,351,Premier America Credit Union Arena,Northridge,CA
68121,400506817,20132014,2014,regular,,2013-12-28T03:30:00.000Z,False,False,False,STD,final,,6351.0,343,Washington,33.0,Pac-12,,95,"[39, 56]",True,1618.0,1617.0,175,Mississippi Valley State,25.0,SWAC,,80,"[35, 45]",False,1362.0,1363.0,3.8,207,Alaska Airlines Arena,Seattle,WA
68132,400502753,20132014,2014,regular,,2013-12-28T17:00:00.000Z,False,False,False,STD,final,,4847.0,340,Virginia Tech,2.0,ACC,,52,"[22, 30]",False,1688.0,1659.0,320,UNC Greensboro,26.0,SoCon,,55,"[22, 33]",True,1406.0,1435.0,4.6,151,Cassell Coliseum,Blacksburg,VA
68127,400496935,20132014,2014,regular,,2013-12-28T17:00:00.000Z,False,False,False,STD,final,,15797.0,163,Memphis,5.0,American,,75,"[40, 35]",True,1913.0,1896.0,126,Jackson State,25.0,SWAC,,61,"[28, 33]",False,1520.0,1537.0,1.3,145,FedExForum,Memphis,TN
68134,400496937,20132014,2014,regular,,2013-12-28T17:00:00.000Z,False,False,False,STD,final,,8257.0,51,Cincinnati,5.0,American,,74,"[35, 39]",True,1985.0,1980.0,188,Nebraska,10.0,Big Ten,,59,"[27, 32]",False,1687.0,1692.0,3.2,14,Fifth Third Arena,Cincinnati,OH
68133,400499361,20132014,2014,regular,,2013-12-28T17:00:00.000Z,False,False,False,STD,final,,7824.0,97,Georgetown,7.0,Big East,,92,"[50, 42]",True,1853.0,1903.0,89,Florida International,13.0,CUSA,,57,"[14, 43]",False,1530.0,1479.0,,226,Capital One Arena,Washington,DC
68136,400501588,20132014,2014,regular,,2013-12-28T18:00:00.000Z,False,False,False,STD,final,,423.0,43,Central Arkansas,27.0,Southland,,88,"[41, 47]",False,1267.0,1271.0,221,Omaha,28.0,Summit,,104,"[50, 54]",True,1835.0,1831.0,5.6,349,Farris Center,Conway,AR
68126,400496938,20132014,2014,regular,,2013-12-28T18:00:00.000Z,False,False,False,STD,final,,9274.0,314,UConn,5.0,American,,82,"[30, 52]",True,1856.0,1856.0,80,Eastern Washington,8.0,Big Sky,,65,"[23, 42]",False,1561.0,1561.0,3.4,531,Total Mortgage Arena,Bridgeport,CT
68135,400504507,20132014,2014,regular,,2013-12-28T18:00:00.000Z,False,False,False,STD,final,,6504.0,34,Butler,7.0,Big East,,66,"[29, 37]",True,1881.0,1863.0,186,NJIT,32.0,Indep.,,48,"[16, 32]",False,1396.0,1414.0,1.7,40,Hinkle Fieldhouse,Indianapolis,IN
68137,400500045,20132014,2014,regular,,2013-12-28T18:05:00.000Z,False,False,False,STD,final,,4837.0,122,Indiana State,19.0,MVC,,85,"[38, 47]",True,1753.0,1759.0,22,Belmont,22.0,OVC,,73,"[36, 37]",False,1649.0,1642.0,5.1,250,Hulman Center,Terre Haute,IN
68144,400502556,20132014,2014,regular,,2013-12-28T19:00:00.000Z,False,False,False,STD,final,,261.0,254,Saint Peter's,16.0,MAAC,,67,"[30, 37]",True,1431.0,1416.0,60,Cornell,15.0,Ivy,,59,"[27, 32]",False,1177.0,1192.0,3.6,380,Yanitelli Center,Jersey City,NJ
68138,400508091,20132014,2014,regular,,2013-12-28T19:00:00.000Z,False,False,False,STD,final,,1401.0,198,North Carolina A&T,18.0,MEAC,,63,"[31, 32]",False,1439.0,1434.0,99,Georgia Southern,26.0,SoCon,,66,"[28, 38]",True,1554.0,1559.0,5.8,41,Corbett Sports Center,Greensboro,NC
68125,400502754,20132014,2014,regular,,2013-12-28T19:00:00.000Z,False,False,False,STD,final,,9314.0,72,Duke,2.0,ACC,,82,"[37, 45]",True,2042.0,2055.0,79,Eastern Michigan,17.0,MAC,,59,"[27, 32]",False,1711.0,1697.0,2.3,6,Cameron Indoor Stadium,Durham,NC
68123,400509958,20132014,2014,regular,,2013-12-28T19:00:00.000Z,False,False,False,STD,final,,17249.0,355,Wisconsin,10.0,Big Ten,,80,"[37, 43]",True,1998.0,2009.0,232,Prairie View A&M,25.0,SWAC,,43,"[18, 25]",False,1290.0,1280.0,1.0,142,Kohl Center,Madison,WI
68139,400507104,20132014,2014,regular,,2013-12-28T19:00:00.000Z,False,False,False,STD,final,,2024.0,105,Green Bay,14.0,Horizon,,91,"[39, 52]",True,1757.0,1918.0,545,St. Francis (IL),,,,41,"[26, 15]",False,1474.0,1313.0,1.9,273,Resch Center,Ashwaubenon,WI
68140,400507103,20132014,2014,regular,,2013-12-28T19:00:00.000Z,False,True,False,STD,final,,13017.0,118,Illinois,10.0,Big Ten,,74,"[34, 40]",True,1851.0,1864.0,315,UIC,14.0,Horizon,,60,"[44, 16]",False,1626.0,1613.0,4.4,449,United Center,Chicago,IL
68143,400502969,20132014,2014,regular,,2013-12-28T19:00:00.000Z,False,False,False,STD,final,,5883.0,10,Arizona State,33.0,Pac-12,,74,"[35, 39]",True,1855.0,1867.0,308,UC Irvine,11.0,Big West,,61,"[23, 38]",False,1778.0,1766.0,2.6,203,Desert Financial Arena,Tempe,AZ
68122,400502755,20132014,2014,regular,,2013-12-28T19:00:00.000Z,False,False,False,STD,final,,28135.0,286,Syracuse,2.0,ACC,,78,"[38, 40]",True,1932.0,1977.0,338,Villanova,7.0,Big East,,62,"[34, 28]",False,2048.0,2003.0,4.0,88,JMA Wireless Dome,Syracuse,NY
68141,400506996,20132014,2014,regular,,2013-12-28T19:00:00.000Z,False,False,False,STD,final,,4632.0,300,Toledo,17.0,MAC,,85,"[44, 41]",True,1845.0,1842.0,59,Coppin State,18.0,MEAC,,66,"[24, 42]",False,1469.0,1472.0,1.6,345,Savage Arena,Toledo,OH
68142,400504506,20132014,2014,regular,,2013-12-28T19:00:00.000Z,False,False,False,STD,final,,14668.0,157,Marquette,7.0,Big East,,71,"[39, 32]",True,1935.0,1917.0,256,Samford,26.0,SoCon,,48,"[23, 25]",False,1330.0,1348.0,1.9,615,BMO Harris Bradley Center,Milwaukee,WI
68147,400499363,20132014,2014,regular,,2013-12-28T19:00:00.000Z,False,False,False,STD,final,,3462.0,240,Rhode Island,1.0,A-10,,64,"[34, 30]",False,1534.0,1521.0,275,Southern Miss,13.0,CUSA,,77,"[35, 42]",True,1854.0,1867.0,5.1,135,Thomas M. Ryan Center,Kingston,RI
68146,400499593,20132014,2014,regular,,2013-12-28T19:00:00.000Z,False,False,False,STD,final,,3016.0,32,Bucknell,23.0,Patriot,,64,"[26, 38]",False,1560.0,1513.0,83,Fairfield,16.0,MAAC,,73,"[27, 46]",True,1424.0,1471.0,4.2,344,Sojka Pavilion,Lewisburg,PA
68145,400502388,20132014,2014,regular,,2013-12-28T19:00:00.000Z,False,False,False,STD,final,,828.0,302,Troy,29.0,Sun Belt,,74,"[31, 43]",True,1519.0,1540.0,923,Belhaven,,,,62,"[35, 27]",False,1478.0,1457.0,4.5,65,Trojan Arena,Troy,AL
68148,400498799,20132014,2014,regular,,2013-12-28T19:00:00.000Z,False,False,False,STD,final,,3463.0,24,Binghamton,4.0,Am. East,,67,"[34, 33]",True,1187.0,1225.0,31,Bryant,21.0,NEC,,62,"[29, 33]",False,1661.0,1623.0,5.5,244,Events Center (Binghamton),Binghamton,NY
68193,400500046,20132014,2014,regular,,2013-12-28T19:05:00.000Z,False,False,False,STD,final,,3712.0,82,Evansville,19.0,MVC,,96,"[42, 54]",True,1583.0,1609.0,103,Grambling,25.0,SWAC,,61,"[29, 32]",False,1054.0,1028.0,,296,Ford Center,Evansville,IN
68149,400504509,20132014,2014,regular,,2013-12-28T19:30:00.000Z,False,True,False,TRNMNT,final,BROOKLYN HOOPS WINTER FESTIVAL,0.0,279,St. John's,7.0,Big East,,65,"[37, 28]",True,1848.0,1849.0,58,Columbia,15.0,Ivy,,59,"[30, 29]",False,1708.0,1708.0,3.8,385,Barclays Center,Brooklyn,NY
68150,400503138,20132014,2014,regular,,2013-12-28T20:00:00.000Z,False,False,True,STD,final,,391.0,77,Eastern Illinois,22.0,OVC,,70,"[33, 37]",True,1350.0,1349.0,290,Tennessee State,22.0,OVC,,69,"[28, 41]",False,1435.0,1436.0,5.5,230,Groniger Arena,Charleston,IL
68124,400496936,20132014,2014,regular,,2013-12-28T21:00:00.000Z,False,False,False,STD,final,,24396.0,135,Kentucky,24.0,SEC,,73,"[41, 32]",True,1974.0,1991.0,150,Louisville,5.0,American,,66,"[36, 30]",False,2128.0,2111.0,4.5,17,Rupp Arena,Lexington,KY
