id,sourceId,seasonLabel,season,seasonType,tournament,startDate,startTimeTbd,neutralSite,conferenceGame,gameType,status,gameNotes,attendance,homeTeamId,homeTeam,homeConferenceId,homeConference,homeSeed,homePoints,homePeriodPoints,homeWinner,homeTeamEloStart,homeTeamEloEnd,awayTeamId,awayTeam,awayConferenceId,awayConference,awaySeed,awayPoints,awayPeriodPoints,awayWinner,awayTeamEloStart,awayTeamEloEnd,excitement,venueId,venue,city,state
7633,401577595,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,16412,61,Creighton,7.0,Big East,,109,"[56, 53]",True,2092.0,2132.0,45,Central Michigan,17.0,MAC,,64,"[36, 28]",False,1431.0,1391.0,1.2,210,CHI Health Center Omaha,Omaha,NE
7664,401597909,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,1100,67,Delaware State,18.0,MEAC,,61,"[30, 31]",False,1661.0,1666.0,147,Longwood,9.0,Big South,,62,"[34, 28]",True,2020.0,2015.0,5.0,336,Memorial Hall (DE),Dover,DE
7663,401597991,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,1527,164,Mercer,26.0,SoCon,,64,"[36, 28]",True,1447.0,1462.0,100,Georgia State,29.0,Sun Belt,,60,"[31, 29]",False,1694.0,1679.0,4.2,246,Hawkins Arena,Macon,GA
7661,401598956,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,2186,33,Buffalo,17.0,MAC,,65,"[23, 42]",False,1369.0,1347.0,350,Western Kentucky,13.0,CUSA,,82,"[44, 38]",True,1712.0,1734.0,2.2,284,Alumni Arena,Buffalo,NY
7660,401599588,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,587,93,Furman,26.0,SoCon,,100,"[47, 53]",True,1667.0,1752.0,533,Bob Jones,,,,58,"[25, 33]",False,1189.0,1104.0,0.8,379,Timmons Arena,Greenville,SC
7659,401600818,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,528,141,Lehigh,23.0,Patriot,,88,"[50, 38]",True,1515.0,1728.0,756,Cairn University,,,,33,"[17, 16]",False,1380.0,1167.0,0.8,382,Stabler Arena,Bethlehem,PA
7676,401577695,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,4041,300,Toledo,17.0,MAC,,84,"[36, 48]",True,1723.0,1715.0,209,Northern Iowa,19.0,MVC,,80,"[40, 40]",False,1636.0,1644.0,7.5,345,Savage Arena,Toledo,OH
7678,401577569,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,732,154,Maine,4.0,Am. East,,69,"[32, 37]",True,1760.0,1767.0,44,Central Connecticut,21.0,NEC,,56,"[28, 28]",False,1634.0,1627.0,3.7,214,The Pit in Memorial Gymnasium,Orono,ME
7662,401598900,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,157,85,Florida A&M,25.0,SWAC,,108,"[48, 60]",True,1331.0,1480.0,930,LeMoyne-Owen,,,,78,"[41, 37]",False,1484.0,1336.0,3.2,392,Al Lawson Center,Tallahassee,FL
7679,401574622,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,515,267,South Carolina State,18.0,MEAC,,71,"[30, 41]",False,1401.0,1386.0,23,Bethune-Cookman,25.0,SWAC,,80,"[37, 43]",True,1592.0,1606.0,3.3,43,Smith-Hammond-Middleton Memorial Center,Orangeburg,SC
7680,401574599,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,3583,24,Binghamton,4.0,Am. East,,91,"[37, 54]",True,1572.0,1596.0,140,Le Moyne,21.0,NEC,,79,"[41, 38]",False,1627.0,1603.0,4.5,244,Events Center (Binghamton),Binghamton,NY
7677,401577616,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,True,False,TRNMNT,final,Holiday Hoopsgiving,8623,121,Indiana,10.0,Big Ten,,76,"[34, 42]",False,1770.0,1659.0,16,Auburn,24.0,SEC,,104,"[52, 52]",True,1891.0,2002.0,3.0,331,State Farm Arena,Atlanta,GA
7675,401583748,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,1722,178,Monmouth,12.0,CAA,,74,"[29, 45]",True,1574.0,1574.0,208,Northern Illinois,17.0,MAC,,71,"[41, 30]",False,1627.0,1627.0,7.1,433,OceanFirst Bank Center,West Long Branch,NJ
7673,401584344,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,1138,203,North Florida,3.0,ASUN,,64,"[27, 37]",True,1759.0,1733.0,99,Georgia Southern,29.0,Sun Belt,,56,"[34, 22]",False,1369.0,1395.0,4.4,257,UNF Arena,Jacksonville,FL
7672,401584374,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,4052,142,Liberty,13.0,CUSA,,64,"[32, 32]",False,1873.0,1851.0,104,Grand Canyon,30.0,WAC,,69,"[32, 37]",True,1821.0,1844.0,5.4,339,Liberty Arena,Lynchburg,VA
7671,401588603,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,2838,63,Davidson,1.0,A-10,,79,"[40, 39]",True,1680.0,1710.0,167,Miami (OH),17.0,MAC,,61,"[22, 39]",False,1622.0,1592.0,1.2,59,John M. Belk Arena,Davidson,NC
7670,401593774,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,1009,138,Lafayette,23.0,Patriot,,51,"[24, 27]",False,1398.0,1354.0,137,La Salle,1.0,A-10,,67,"[28, 39]",True,1526.0,1570.0,3.4,338,Kirby Sports Center,Easton,PA
7669,401594175,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,3124,134,Kent State,17.0,MAC,,83,"[46, 37]",True,1872.0,1855.0,53,Cleveland State,14.0,Horizon,,77,"[28, 49]",False,1610.0,1628.0,1.9,277,M.A.C. Center,Kent,OH
7668,401594425,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,4369,122,Indiana State,19.0,MVC,,98,"[52, 46]",True,2069.0,2135.0,365,Southern Indiana,22.0,OVC,,54,"[25, 29]",False,1649.0,1583.0,1.4,250,Hulman Center,Terre Haute,IN
7667,401594583,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,1239,54,Coastal Carolina,29.0,Sun Belt,,80,"[39, 41]",False,1664.0,1636.0,356,Wofford,26.0,SoCon,,88,"[40, 48]",True,1683.0,1710.0,4.8,64,The HTC Center,Conway,SC
7666,401597869,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,2641,337,Vermont,4.0,Am. East,,71,"[32, 39]",False,1886.0,1876.0,55,Colgate,23.0,Patriot,,77,"[31, 46]",True,2038.0,2047.0,4.6,376,Patrick Gymnasium,Burlington,VT
7665,401597892,20232024,2024,regular,,2023-12-09T19:00:00.000Z,False,False,False,STD,final,,4255,65,DePaul,7.0,Big East,,75,"[38, 37]",True,1479.0,1487.0,150,Louisville,2.0,ACC,,68,"[22, 46]",False,1528.0,1520.0,2.6,141,Wintrust Arena,Chicago,IL
7641,401576153,20232024,2024,regular,,2023-12-09T19:15:00.000Z,False,False,False,STD,final,,9314,72,Duke,2.0,ACC,,80,"[45, 35]",True,1863.0,1910.0,48,Charlotte,5.0,American,,56,"[27, 29]",False,1784.0,1738.0,1.4,6,Cameron Indoor Stadium,Durham,NC
7682,401600251,20232024,2024,regular,,2023-12-09T20:00:00.000Z,False,False,False,STD,final,,5127,252,Saint Louis,1.0,A-10,,71,"[29, 42]",True,1544.0,1561.0,110,Hofstra,12.0,CAA,,68,"[31, 37]",False,1887.0,1870.0,7.8,321,Chaifetz Arena,St. Louis,MO
7634,401583729,20232024,2024,regular,,2023-12-09T20:00:00.000Z,False,False,False,STD,final,,10418,295,Texas,6.0,Big 12,,77,"[37, 40]",True,1851.0,1858.0,112,Houston Christian,27.0,Southland,,50,"[17, 33]",False,1342.0,1335.0,1.6,263,Moody Center,Austin,TX
7684,401597422,20232024,2024,regular,,2023-12-09T20:00:00.000Z,False,False,False,STD,final,,3699,275,Southern Miss,29.0,Sun Belt,,83,"[36, 47]",True,1623.0,1611.0,211,Northwestern State,27.0,Southland,,74,"[25, 49]",False,1386.0,1399.0,4.3,130,Reed Green Coliseum,Hattiesburg,MS
7681,401617382,20232024,2024,regular,,2023-12-09T20:00:00.000Z,False,False,False,STD,final,,3044,179,Montana,8.0,Big Sky,,88,"[42, 46]",True,1747.0,1773.0,764,Montana Tech,,,,67,"[30, 37]",False,1489.0,1464.0,1.8,171,Dahlberg Arena,Missoula,MT
7683,401600076,20232024,2024,regular,,2023-12-09T20:00:00.000Z,False,False,False,STD,final,,2474,149,Louisiana Tech,13.0,CUSA,,72,"[42, 30]",True,1917.0,1903.0,148,Louisiana,29.0,Sun Belt,,67,"[23, 44]",False,1713.0,1727.0,2.5,96,Thomas Assembly Center,Ruston,LA
7626,401584414,20232024,2024,regular,,2023-12-09T20:15:00.000Z,False,False,False,STD,final,,14688,11,Arizona,33.0,Pac-12,,98,"[48, 50]",True,2231.0,2261.0,355,Wisconsin,10.0,Big Ten,,73,"[31, 42]",False,1980.0,1951.0,2.3,8,McKale Memorial Center,Tucson,AZ
7685,401594614,20232024,2024,regular,,2023-12-09T20:30:00.000Z,False,False,False,STD,final,,2699,13,Arkansas State,29.0,Sun Belt,,87,"[46, 41]",True,1513.0,1564.0,305,UAB,5.0,American,,68,"[38, 30]",False,1591.0,1540.0,3.7,131,First National Bank Arena,Jonesboro,AR
7640,401584354,20232024,2024,regular,,2023-12-09T21:00:00.000Z,False,True,False,STD,final,,17485,217,Oklahoma,6.0,Big 12,,79,"[37, 42]",True,2029.0,2026.0,12,Arkansas,24.0,SEC,,70,"[25, 45]",False,1764.0,1767.0,2.8,461,BOK Center,Tulsa,OK
7686,401606136,20232024,2024,regular,,2023-12-09T21:00:00.000Z,False,False,False,STD,final,,1931,265,South Alabama,29.0,Sun Belt,,91,"[54, 37]",True,1602.0,1622.0,686,Spring Hill,,,,74,"[39, 35]",False,1421.0,1401.0,2.4,129,Mitchell Center,Mobile,AL
7687,401602690,20232024,2024,regular,,2023-12-09T21:00:00.000Z,False,False,False,STD,final,,8960,25,Boise State,20.0,Mountain West,,109,"[53, 56]",True,1720.0,1833.0,656,Western Oregon,,,,70,"[34, 36]",False,1463.0,1350.0,2.1,234,ExtraMile Arena,Boise,ID
7688,401601140,20232024,2024,regular,,2023-12-09T21:00:00.000Z,False,False,False,STD,final,,798,311,UC Santa Barbara,11.0,Big West,,126,"[58, 68]",True,1677.0,1738.0,592,Bethesda University,,,,76,"[42, 34]",False,875.0,814.0,2.0,184,The Thunderdome,Santa Barbara,CA
7689,401601132,20232024,2024,regular,,2023-12-09T21:00:00.000Z,False,False,False,STD,final,,3584,358,Wyoming,20.0,Mountain West,,78,"[36, 42]",True,1654.0,1671.0,282,Stephen F. Austin,30.0,WAC,,70,"[40, 30]",False,1776.0,1758.0,6.1,177,Arena-Auditorium,Laramie,WY
7690,401600099,20232024,2024,regular,,2023-12-09T21:00:00.000Z,False,False,False,STD,final,,3913,101,Georgia Tech,2.0,ACC,,70,"[34, 36]",True,1602.0,1621.0,4,Alabama A&M,25.0,SWAC,,49,"[17, 32]",False,1311.0,1291.0,1.3,228,McCamish Pavilion,Atlanta,GA
7692,401584366,20232024,2024,regular,,2023-12-09T21:00:00.000Z,False,False,False,STD,final,,58,120,Incarnate Word,27.0,Southland,,75,"[36, 39]",False,1582.0,1577.0,206,Northern Arizona,8.0,Big Sky,,76,"[36, 40]",True,1571.0,1576.0,8.1,267,McDermott Center,San Antonio,TX
7693,401583808,20232024,2024,regular,,2023-12-09T21:00:00.000Z,False,False,False,STD,final,,2904,348,Western Carolina,26.0,SoCon,,78,"[38, 40]",True,1743.0,1790.0,319,UNC Asheville,9.0,Big South,,63,"[29, 34]",False,1905.0,1858.0,2.4,98,Ramsey Center,Cullowhee,NC
7694,401581850,20232024,2024,regular,,2023-12-09T21:00:00.000Z,False,False,False,STD,final,,4623,215,Ohio,17.0,MAC,,69,"[38, 31]",False,1748.0,1707.0,158,Marshall,29.0,Sun Belt,,74,"[37, 37]",True,1477.0,1518.0,5.9,309,Convocation Center (OH),Athens,OH
7695,401575474,20232024,2024,regular,,2023-12-09T21:00:00.000Z,False,False,False,STD,final,,9414,347,West Virginia,6.0,Big 12,,66,"[31, 35]",True,1548.0,1566.0,71,Drexel,12.0,CAA,,60,"[33, 27]",False,1748.0,1730.0,4.7,87,WVU Coliseum,Morgantown,WV
7696,401575422,20232024,2024,regular,,2023-12-09T21:00:00.000Z,False,False,False,STD,final,,4022,277,St. Bonaventure,1.0,A-10,,89,"[46, 43]",True,1822.0,1818.0,264,Siena,16.0,MAAC,,56,"[25, 31]",False,1092.0,1096.0,1.7,73,Reilly Center,Saint Bonaventure,NY
7691,401584386,20232024,2024,regular,,2023-12-09T21:00:00.000Z,False,False,False,STD,final,,619,62,Dartmouth,15.0,Ivy,,53,"[23, 30]",False,1594.0,1551.0,156,Marist,16.0,MAAC,,63,"[34, 29]",True,1687.0,1730.0,4.7,70,Leede Arena,Hanover,NH
7628,401575439,20232024,2024,regular,,2023-12-09T21:00:00.000Z,False,False,False,STD,final,,7122,113,Houston,6.0,Big 12,,89,"[37, 52]",True,2169.0,2167.0,126,Jackson State,25.0,SWAC,,55,"[29, 26]",False,1434.0,1436.0,2.6,3,Fertitta Center,Houston,TX
7697,401584440,20232024,2024,regular,,2023-12-09T21:15:00.000Z,False,False,False,STD,final,,544,195,Nicholls,27.0,Southland,,84,"[36, 48]",True,1565.0,1591.0,730,Elizabeth City State,,,,70,"[32, 38]",False,1500.0,1474.0,3.5,280,David R. Stopher Gymnasium,Thibodaux,LA
7698,401575753,20232024,2024,regular,,2023-12-09T21:19:00.000Z,False,True,False,STD,final,AutoNation Orange Bowl Classic,8162,87,Florida,24.0,SEC,,87,"[40, 47]",True,1845.0,1871.0,242,Richmond,1.0,A-10,,76,"[30, 46]",False,1827.0,1802.0,3.4,422,Amerant Bank Arena,Sunrise,FL
7642,401578015,20232024,2024,regular,,2023-12-09T21:25:00.000Z,False,True,False,TRNMNT,final,Hall of Fame Series - Toronto,5281,52,Clemson,2.0,ACC,,74,"[36, 38]",True,1926.0,1954.0,287,TCU,6.0,Big 12,,66,"[35, 31]",False,1928.0,1899.0,3.5,460,Coca-Cola Coliseum,Toronto,ON
7701,401581806,20232024,2024,regular,,2023-12-09T21:30:00.000Z,False,False,False,STD,final,,678,366,Lindenwood,22.0,OVC,,67,"[28, 39]",False,1486.0,1478.0,130,Kansas City,28.0,Summit,,72,"[28, 44]",True,1631.0,1638.0,5.6,248,Hyland Arena,Saint Charles,MO
7699,401587139,20232024,2024,regular,,2023-12-09T21:30:00.000Z,False,False,False,STD,final,,839,239,Radford,9.0,Big South,,82,"[46, 36]",True,1841.0,1833.0,199,North Carolina Central,18.0,MEAC,,74,"[33, 41]",False,1675.0,1683.0,3.6,274,The Dedmon Center,Radford,VA
7700,401581819,20232024,2024,regular,,2023-12-09T21:30:00.000Z,False,False,False,STD,final,,1161,294,Texas A&M-Corpus Christi,27.0,Southland,,62,"[33, 29]",True,1605.0,1609.0,221,Omaha,28.0,Summit,,58,"[26, 32]",False,1707.0,1702.0,4.6,404,American Bank Center,Corpus Christi,TX
7705,401594036,20232024,2024,regular,,2023-12-09T22:00:00.000Z,False,False,False,STD,final,,541,231,Portland State,8.0,Big Sky,,83,"[39, 44]",True,1832.0,1793.0,931,George Fox,,,,77,"[32, 45]",False,1471.0,1510.0,2.8,261,Viking Pavilion,Portland,OR
7708,401579037,20232024,2024,regular,,2023-12-09T22:00:00.000Z,False,False,False,STD,final,,1747,260,San José State,20.0,Mountain West,,87,"[40, 47]",True,1694.0,1681.0,193,New Orleans,27.0,Southland,,82,"[44, 38]",False,1504.0,1518.0,6.3,185,Provident Credit Union Event Center,San Jose,CA
7707,401579116,20232024,2024,regular,,2023-12-09T22:00:00.000Z,False,True,False,STD,final,Jack Jones Classic,0,191,New Mexico,20.0,Mountain West,,93,"[47, 46]",True,2064.0,2073.0,261,Santa Clara,31.0,WCC,,76,"[27, 49]",False,1719.0,1710.0,1.6,264,Lee's Family Forum,Henderson,NV
7706,401584454,20232024,2024,regular,,2023-12-09T22:00:00.000Z,False,False,False,STD,final,,2867,224,Oregon State,33.0,Pac-12,,74,"[34, 40]",True,1576.0,1586.0,332,Utah Valley,30.0,WAC,,71,"[36, 35]",False,1810.0,1800.0,6.6,180,Gill Coliseum,Corvallis,OR
7704,401594054,20232024,2024,regular,,2023-12-09T22:00:00.000Z,False,False,False,STD,final,,765,249,Sacramento State,8.0,Big Sky,,60,"[27, 33]",False,1616.0,1617.0,37,Cal State Fullerton,11.0,Big West,,62,"[41, 21]",True,1806.0,1806.0,6.3,206,The Nest,Sacramento,CA
7703,401594348,20232024,2024,regular,,2023-12-09T22:00:00.000Z,False,False,False,STD,final,,821,152,Loyola Maryland,23.0,Patriot,,64,"[20, 44]",False,1476.0,1437.0,183,Mount St. Mary's,16.0,MAAC,,77,"[38, 39]",True,1556.0,1595.0,2.5,61,Reitz Arena,Baltimore,MD
7702,401597915,20232024,2024,regular,,2023-12-09T22:00:00.000Z,False,False,False,STD,final,,1143,307,UC Davis,11.0,Big West,,79,"[35, 44]",False,1627.0,1613.0,172,Milwaukee,14.0,Horizon,,81,"[39, 42]",True,1502.0,1516.0,7.4,342,University Credit Union Center,Davis,CA
7627,401575456,20232024,2024,regular,,2023-12-09T22:15:00.000Z,False,False,False,STD,final,,16300,131,Kansas,6.0,Big 12,,73,"[41, 32]",True,1951.0,1945.0,177,Missouri,24.0,SEC,,64,"[29, 35]",False,1784.0,1790.0,3.1,1,Allen Fieldhouse,Lawrence,KS
7712,401581078,20232024,2024,regular,,2023-12-09T23:00:00.000Z,False,False,False,STD,final,,1363,96,George Washington,1.0,A-10,,76,"[36, 40]",True,1707.0,1734.0,59,Coppin State,18.0,MEAC,,45,"[17, 28]",False,1285.0,1258.0,1.3,136,Charles E. Smith Center,Washington,DC
7711,401593975,20232024,2024,regular,,2023-12-09T23:00:00.000Z,False,False,False,STD,final,,2377,2,Air Force,20.0,Mountain West,,68,"[26, 42]",False,1738.0,1707.0,80,Eastern Washington,8.0,Big Sky,,73,"[41, 32]",True,1581.0,1612.0,5.8,179,Clune Arena,Colorado Springs,CO
7710,401597843,20232024,2024,regular,,2023-12-09T23:00:00.000Z,False,False,False,STD,final,,2286,151,Loyola Chicago,1.0,A-10,,115,"[58, 57]",True,1623.0,1752.0,641,Goshen,,,,64,"[28, 36]",False,1150.0,1021.0,1.0,160,Gentile Arena,Chicago,IL
7709,401600303,20232024,2024,regular,,2023-12-09T23:00:00.000Z,False,False,True,STD,final,,9732,226,Penn State,10.0,Big Ten,,83,"[29, 54]",True,1647.0,1664.0,216,Ohio State,10.0,Big Ten,,80,"[41, 39]",False,1984.0,1967.0,6.7,108,Bryce Jordan Center,University Park,PA
7713,401577555,20232024,2024,regular,,2023-12-09T23:00:00.000Z,False,False,False,STD,final,,7808,229,Pittsburgh,2.0,ACC,,82,"[40, 42]",True,1893.0,1890.0,42,Canisius,16.0,MAAC,,71,"[41, 30]",False,1724.0,1727.0,5.8,79,Petersen Events Center,Pittsburgh,PA
7714,401576162,20232024,2024,regular,,2023-12-09T23:00:00.000Z,False,False,False,STD,final,,1387,250,Sacred Heart,21.0,NEC,,57,"[23, 34]",False,1504.0,1474.0,83,Fairfield,16.0,MAAC,,67,"[20, 47]",True,1567.0,1597.0,3.6,387,William H. Pitt Center,Fairfield,CT
7716,401577610,20232024,2024,regular,,2023-12-09T23:30:00.000Z,False,False,False,STD,final,,10724,359,Xavier,7.0,Big East,,84,"[35, 49]",True,1862.0,1872.0,51,Cincinnati,6.0,Big 12,,79,"[27, 52]",False,1999.0,1989.0,4.5,106,Cintas Center,Cincinnati,OH
7635,401595310,20232024,2024,regular,,2023-12-09T23:30:00.000Z,False,False,False,STD,final,,8083,57,Colorado State,20.0,Mountain West,,61,"[32, 29]",False,1985.0,1962.0,253,Saint Mary's,31.0,WCC,,64,"[33, 31]",True,1793.0,1816.0,6.0,178,Moby Arena,Fort Collins,CO
7715,401597378,20232024,2024,regular,,2023-12-09T23:30:00.000Z,False,False,False,STD,final,,2190,274,Southern,25.0,SWAC,,69,"[36, 33]",True,1386.0,1467.0,246,SE Louisiana,27.0,Southland,,44,"[16, 28]",False,1572.0,1491.0,1.6,372,F.G. Clark Activity Center,Baton Rouge,LA
7717,401597919,20232024,2024,regular,,2023-12-09T23:31:00.000Z,False,False,False,STD,final,,2225,285,Stony Brook,12.0,CAA,,86,"[31, 55]",True,1538.0,1576.0,31,Bryant,4.0,Am. East,,75,"[36, 39]",False,1753.0,1715.0,6.5,370,Island FCU Arena,Stony Brook,NY
7721,401593916,20232024,2024,regular,,2023-12-10T00:00:00.000Z,False,False,False,STD,final,,472,268,South Carolina Upstate,9.0,Big South,,77,"[36, 41]",False,1733.0,1708.0,133,Kennesaw State,3.0,ASUN,,84,"[40, 44]",True,1738.0,1762.0,7.6,223,G.B. Hodge Center,Spartanburg,SC
7718,401600066,20232024,2024,regular,,2023-12-10T00:00:00.000Z,False,False,False,STD,final,,1652,269,South Dakota,28.0,Summit,,78,"[46, 32]",True,1830.0,1821.0,36,Cal State Bakersfield,11.0,Big West,,73,"[30, 43]",False,1693.0,1703.0,3.0,170,Sanford Coyote Sports Center,Vermillion,SD
7722,401587163,20232024,2024,regular,,2023-12-10T00:00:00.000Z,False,False,False,STD,final,,1838,237,Purdue Fort Wayne,14.0,Horizon,,89,"[41, 48]",True,1974.0,1954.0,272,Southeast Missouri State,22.0,OVC,,80,"[39, 41]",False,1646.0,1666.0,4.6,44,Memorial Coliseum (IN),Fort Wayne,IN
7723,401580109,20232024,2024,regular,,2023-12-10T00:00:00.000Z,False,False,False,STD,final,,3788,119,Illinois State,19.0,MVC,,58,"[22, 36]",False,1609.0,1600.0,196,Norfolk State,18.0,MEAC,,64,"[27, 37]",True,1762.0,1771.0,5.3,120,CEFCU Arena,Normal,IL
7724,401577702,20232024,2024,regular,,2023-12-10T00:00:00.000Z,False,False,False,STD,final,,3821,176,Missouri State,19.0,MVC,,69,"[31, 38]",True,1758.0,1759.0,255,Sam Houston,13.0,CUSA,,60,"[23, 37]",False,1671.0,1670.0,2.4,328,Great Southern Bank Arena,Springfield,MO
7725,401577588,20232024,2024,regular,,2023-12-10T00:00:00.000Z,False,True,False,STD,final,,4076,352,Wichita State,5.0,American,,69,"[26, 43]",False,1846.0,1805.0,270,South Dakota State,28.0,Summit,,79,"[32, 47]",True,1680.0,1722.0,3.4,462,INTRUST Bank Arena,Wichita,KS
7726,401575804,20232024,2024,regular,,2023-12-10T00:00:00.000Z,False,False,False,STD,final,,16823,338,Villanova,7.0,Big East,,65,"[25, 40]",True,1827.0,1839.0,313,UCLA,33.0,Pac-12,,56,"[29, 27]",False,1854.0,1843.0,4.5,412,Wells Fargo Center,Philadelphia,PA
7727,401575411,20232024,2024,regular,,2023-12-10T00:00:00.000Z,False,False,False,STD,final,,1109,92,Fresno State,20.0,Mountain West,,89,"[42, 47]",True,1577.0,1624.0,225,Pacific,31.0,WCC,,56,"[23, 33]",False,1272.0,1225.0,0.9,289,Save Mart Center,Fresno,CA
7636,401593954,20232024,2024,regular,,2023-12-10T00:00:00.000Z,False,False,False,STD,final,,15648,331,Utah,33.0,Pac-12,,73,"[45, 28]",True,1843.0,1872.0,18,BYU,6.0,Big 12,,69,"[31, 38]",False,2277.0,2248.0,3.4,173,Jon M. Huntsman Center,Salt Lake City,UT
7639,401581841,20232024,2024,regular,,2023-12-10T00:00:00.000Z,False,False,True,STD,final,,8504,219,Old Dominion,29.0,Sun Belt,,69,"[30, 39]",False,1564.0,1561.0,129,James Madison,29.0,Sun Belt,,84,"[50, 34]",True,2042.0,2045.0,2.8,68,Chartway Arena,Norfolk,VA
7719,401594232,20232024,2024,regular,,2023-12-10T00:00:00.000Z,False,False,False,STD,final,,4163,210,Northern Kentucky,14.0,Horizon,,76,"[37, 39]",False,1718.0,1716.0,3,Akron,17.0,MAC,,77,"[41, 36]",True,1820.0,1821.0,8.5,354,Truist Arena,Highland Heights,KY
7720,401594194,20232024,2024,regular,,2023-12-10T00:00:00.000Z,False,False,False,STD,final,,1732,105,Green Bay,14.0,Horizon,,59,"[32, 27]",False,1564.0,1543.0,349,Western Illinois,22.0,OVC,,68,"[35, 33]",True,1686.0,1706.0,3.9,273,Resch Center,Ashwaubenon,WI
7728,401594432,20232024,2024,regular,,2023-12-10T00:15:00.000Z,False,False,False,STD,final,,5808,17,Austin Peay,3.0,ASUN,,53,"[28, 25]",True,1712.0,1707.0,184,Murray State,19.0,MVC,,49,"[26, 23]",False,1662.0,1668.0,4.0,124,F&M Bank Arena,Clarksville,TN
7730,401583786,20232024,2024,regular,,2023-12-10T00:30:00.000Z,False,False,False,STD,final,,769,166,Merrimack,21.0,NEC,,89,"[43, 46]",True,1629.0,1609.0,895,Felician,,,,85,"[35, 50]",False,1460.0,1480.0,7.0,439,Lawler Arena,North Andover,MA
7729,401590839,20232024,2024,regular,,2023-12-10T00:30:00.000Z,False,True,False,STD,final,Jack Jones Classic,0,189,Nevada,20.0,Mountain West,,53,"[19, 34]",False,1890.0,1830.0,70,Drake,19.0,MVC,,72,"[28, 44]",True,1861.0,1922.0,3.1,264,Lee's Family Forum,Henderson,NV
7731,401598978,20232024,2024,regular,,2023-12-10T01:00:00.000Z,False,False,False,STD,final,,705,262,Seattle U,30.0,WAC,,101,"[52, 49]",True,1794.0,1950.0,566,Northwest University,,,,46,"[24, 22]",False,1362.0,1206.0,1.0,313,Redhawk Center,Seattle,WA
7733,401581092,20232024,2024,regular,,2023-12-10T01:00:00.000Z,False,False,False,STD,final,,7224,342,Wake Forest,2.0,ACC,,83,"[38, 45]",True,1829.0,1832.0,186,NJIT,4.0,Am. East,,59,"[32, 27]",False,1387.0,1384.0,3.1,153,LJVM Coliseum,Winston-Salem,NC
7732,401594605,20232024,2024,regular,,2023-12-10T01:00:00.000Z,False,False,False,STD,final,,3392,222,Oral Roberts,28.0,Summit,,110,"[51, 59]",True,1651.0,1868.0,613,Ozark Christian,,,,51,"[30, 21]",False,1433.0,1216.0,1.0,282,Mabee Center,Tulsa,OK
7734,401593995,20232024,2024,regular,,2023-12-10T01:30:00.000Z,False,False,False,STD,final,,1326,276,Southern Utah,30.0,WAC,,82,"[33, 49]",True,1597.0,1607.0,116,Idaho State,8.0,Big Sky,,74,"[26, 48]",False,1637.0,1627.0,3.0,158,America First Events Center,Cedar City,UT
7736,401575766,20232024,2024,regular,,2023-12-10T01:30:00.000Z,False,False,False,STD,final,,2605,171,Middle Tennessee,13.0,CUSA,,65,"[30, 35]",False,1522.0,1507.0,22,Belmont,19.0,MVC,,75,"[38, 37]",True,1741.0,1755.0,3.8,20,Murphy Center,Murfreesboro,TN
7735,401587130,20232024,2024,regular,,2023-12-10T01:30:00.000Z,False,False,False,STD,final,Garden State Showcase,10481,263,Seton Hall,7.0,Big East,,63,"[25, 38]",False,1783.0,1750.0,245,Rutgers,10.0,Big Ten,,70,"[33, 37]",True,1703.0,1735.0,3.2,107,Prudential Center,Newark,NJ
7739,401600242,20232024,2024,regular,,2023-12-10T02:00:00.000Z,False,False,False,STD,final,,5084,223,Oregon,33.0,Pac-12,,71,"[28, 43]",True,1786.0,1829.0,327,UTEP,13.0,CUSA,,49,"[25, 24]",False,1729.0,1685.0,3.3,191,Matthew Knight Arena,Eugene,OR
